6.934673366834172015e-01,-6.637589999999999879e-01,-7.127372189955044623e-03,-1.336159111822478873e-01
6.984924623115578157e-01,-9.021198750000000155e-01,-2.116821849038597048e-02,-4.083787288179518415e-01
7.035175879396985410e-01,-3.093166250000000117e-01,-4.374475725585869057e-02,-4.524884514027557314e-01
7.085427135678392663e-01,-6.175912499999999805e-02,-6.206629106922036121e-02,-2.982721903463946833e-01
7.135678391959798805e-01,-2.854499999999999815e-01,-7.247675017390807495e-02,-1.663905346709365074e-01
7.185929648241207168e-01,1.706074999999999953e-01,-7.989340854039383988e-02,-3.417319085569982956e-02
7.236180904522613311e-01,9.263150000000000550e-02,-7.923783816385431000e-02,2.104790228433414678e-02
7.286432160804020564e-01,4.975548750000000076e-01,-7.756960145239111259e-02,1.098268429639013000e-01
7.336683417085427816e-01,3.472956249999999967e-01,-6.880877378989798399e-02,2.294782415588585700e-01
7.386934673366833959e-01,2.776486249999999822e-01,-5.880418995115502256e-02,2.189263316820385386e-01
7.437185929648242322e-01,-7.551418749999999624e-01,-5.343216740982091595e-02,-5.661968800563671467e-02
7.487437185929648464e-01,1.439782500000000021e-01,-6.127268380072328768e-02,-1.320494227492911565e-01
7.537688442211055717e-01,8.828450000000000186e-02,-6.326690334547849237e-02,2.227871541018845367e-02
7.587939698492462970e-01,7.154462500000000058e-02,-6.241991001217141177e-02,2.127168765564184383e-02
7.638190954773869112e-01,3.295206250000000114e-01,-6.102631850215385623e-02,7.548574754141089416e-02
7.688442211055277475e-01,1.062883750000000044e-01,-5.674845977760147042e-02,9.748467394873239211e-02
7.738693467336683618e-01,-3.479974999999999735e-02,-5.457266128228198399e-02,2.149547119371010562e-02
7.788944723618090871e-01,1.554031250000000031e-01,-5.450192117716946838e-02,2.115979405336827768e-02
7.839195979899498123e-01,4.485412500000000163e-02,-5.427702895401777250e-02,2.071222697723175410e-02
7.889447236180904266e-01,-6.878142499999999604e-01,-5.603999637899124975e-02,-1.106099680198163737e-01
7.939698492462312629e-01,1.816744999999999888e-01,-6.563571388495553771e-02,-1.541602445921256836e-01
7.989949748743718771e-01,-3.227325000000000332e-02,-6.852562448796685468e-02,1.981709099171927516e-02
8.040201005025126024e-01,-5.270749999999999602e-01,-6.931685610628658678e-02,-5.639589713461071185e-02
8.090452261306533277e-01,-5.125237500000000279e-02,-7.653587350217744278e-02,-1.320494227492911565e-01
8.140703517587939420e-01,2.972250000000000066e-03,-8.040218076191045504e-02,-5.588447099599477830e-05
8.190954773869347783e-01,9.399699999999999722e-02,-8.029373618875387808e-02,2.104790228433414678e-02
8.241206030150753925e-01,-1.265394999999999992e-01,-8.006854689848406925e-02,-1.150291566741298843e-02
8.291457286432161178e-01,1.079668750000000038e-01,-8.046688552730407729e-02,2.048844343916349231e-02
8.341708542713568431e-01,1.953476249999999970e-01,-7.950111057189783448e-02,4.259925794904025065e-02
8.391959798994974573e-01,-5.315488750000000318e-01,-7.775578804697234891e-02,-2.239048435218044669e-02
8.442211055276382936e-01,-2.760233750000000152e-01,-8.458591798223656644e-02,-1.656072904544581559e-01
8.492462311557789079e-01,1.253015000000000101e-01,-9.098720359933755442e-02,-6.750725302392530935e-02
8.542713567839196331e-01,-4.849821249999999861e-01,-9.197176649812087434e-02,-3.417319085569982956e-02
8.592964824120604694e-01,2.336953750000000107e-01,-9.599233317476259242e-02,-4.595589919245864075e-02
8.643216080402009727e-01,-4.588147499999999934e-01,-9.569396073487167198e-02,-1.062914058782043342e-03
8.693467336683418090e-01,4.701581249999999823e-01,-9.882274788477360405e-02,-1.161480376996824188e-02
8.743718592964824232e-01,2.884763750000000071e-01,-9.493752410037359368e-02,1.417063084682042007e-01
8.793969849246231485e-01,-5.829937500000000050e-02,-8.727140206961490898e-02,1.521462990773985169e-01
8.844221105527639848e-01,-4.087466249999999746e-01,-8.466895134543357682e-02,-1.172669920548125022e-02
8.894472361809044880e-01,-2.464316249999999875e-01,-8.970666341972602376e-02,-1.330564523370772190e-01
8.944723618090453243e-01,-3.051130000000000231e-01,-9.684789179551382687e-02,-1.223926635238991589e-01
8.994974874371859386e-01,3.847525000000000250e-02,-1.037548778714534742e-01,-1.012888841015267549e-01
9.045226130653266639e-01,-1.852803749999999972e-01,-1.053205936167718876e-01,2.194304010308606445e-02
9.095477386934675001e-01,1.278322500000000084e-01,-1.055210483006973898e-01,2.037654983688992616e-02
9.145728643216080034e-01,-9.926274999999999682e-02,-1.049069139099123721e-01,2.115979405336827768e-02
9.195979899497488397e-01,-9.765687500000000409e-02,-1.053867934721987309e-01,2.127168765564184383e-02
9.246231155778894539e-01,1.456663749999999868e-01,-1.053581996536216009e-01,2.115979405336827768e-02
9.296482412060301792e-01,-1.000000000000000000e+00,-1.047027915555376332e-01,-2.462832523258137035e-02
9.346733668341710155e-01,3.856141249999999743e-01,-1.169449594163286255e-01,-3.092716269680836350e-01
9.396984924623115187e-01,-2.853138749999999946e-01,-1.226449192265615940e-01,2.138357942467597472e-02
9.447236180904523550e-01,1.080077499999999996e-01,-1.234726102913318996e-01,2.104790228433414678e-02
9.497487437185929693e-01,-7.407813749999999642e-01,-1.234406095119554847e-01,-2.239048435218044669e-02
9.547738693467336946e-01,-1.097820000000000046e-01,-1.308929123855439303e-01,-2.099408112432457896e-01
9.597989949748745309e-01,-1.228598749999999934e-01,-1.392004528700425403e-01,-1.012888841015267549e-01
9.648241206030150341e-01,-4.156863749999999968e-01,-1.428309243086998415e-01,-2.395697278513714973e-02
9.698492462311558704e-01,-3.397267500000000218e-01,-1.471229340692842835e-01,-1.104980615848667469e-01
9.748743718592964846e-01,2.382053749999999970e-01,-1.538333521633242773e-01,-1.222807717548650142e-01
9.798994974874372099e-01,-9.590862499999999735e-02,-1.550129657847860998e-01,4.304682685841620948e-02
9.849246231155780462e-01,-3.704882500000000189e-01,-1.550619623503882716e-01,-1.510481134918566920e-03
9.899497487437186605e-01,7.130137500000000017e-02,-1.579909767405850707e-01,-6.784293016426713729e-02
9.949748743718593857e-01,2.240762500000000046e-02,-1.590541515797269656e-01,1.981709099171927516e-02
1.000000000000000000e+00,5.898510000000000142e-01,-1.589835728663024916e-01,2.194304010308606445e-02
0.000000000000000000e+00,-1.512753749999999897e-01,-1.603086651327223222e-01,2.015276629882166437e-02
5.025125628140704459e-03,-1.512753749999999897e-01,-1.611797067143157514e-01,-1.228615621741246250e-02
1.005025125628140892e-02,-2.701113749999999869e-01,-1.646615612377733129e-01,-8.905860685539196409e-02
1.507537688442210991e-02,3.145025000000000182e-01,-1.651038028395793722e-01,6.504575143249827218e-02
2.010050251256281784e-02,2.147138749999999985e-01,-1.609866263890593896e-01,1.082603545309445969e-01
2.512562814070351883e-02,-2.941469999999999918e-01,-1.605715420424533579e-01,-4.595589919245864075e-02
3.015075376884421982e-02,7.603712499999999708e-02,-1.618321414809160974e-01,2.060033520819762320e-02
3.517587939698492427e-02,-6.971974999999999700e-02,-1.619626293210036649e-01,2.082411874626588499e-02
4.020100502512563567e-02,-1.726205000000000100e-01,-1.632621977579893080e-01,-2.328562033769292910e-02
4.522613065326633319e-02,-1.500521250000000084e-01,-1.659646643300806690e-01,-4.517265497598030310e-02
5.025125628140703765e-02,1.290801249999999900e-01,-1.669914471171032588e-01,4.181601373256189913e-02
5.527638190954774905e-02,-3.800625000000000253e-01,-1.694600970377544702e-01,-8.771590196050353672e-02
6.030150753768843963e-02,5.814687500000000064e-02,-1.732537070964655368e-01,-1.958050044294525754e-03
6.532663316582915103e-02,-1.402352500000000057e-01,-1.735400709306448297e-01,2.093601051530001589e-02
7.035175879396984855e-02,-6.603449999999999598e-02,-1.735536500016286177e-01,2.071222697723175410e-02
7.537688442211055995e-02,2.012744999999999951e-01,-1.721643318242742082e-01,7.638089085988111759e-02
8.040201005025127134e-02,3.450577499999999964e-01,-1.669170428886115887e-01,1.748165815986431337e-01
8.542713567839195499e-02,-8.547624999999999668e-03,-1.610852136544999591e-01,9.793224285810835095e-02
9.045226130653266639e-02,-7.272862500000000507e-02,-1.600855890094448897e-01,2.004087452978753348e-02
9.547738693467336391e-02,-2.123510000000000120e-01,-1.615800042125802027e-01,-4.483697233592015552e-02
1.005025125628140753e-01,2.532917499999999822e-01,-1.622170934673034526e-01,5.505331873324328246e-02
1.055276381909547867e-01,-6.371625000000000205e-02,-1.606329276370318526e-01,2.149547119371010562e-02
1.105527638190954981e-01,2.878182499999999977e-01,-1.593994863405366613e-01,7.582142834823160649e-02
1.155778894472361817e-01,-1.263928749999999879e-01,-1.578542903955554855e-01,-1.510481134918566920e-03
1.206030150753768793e-01,3.311755000000000115e-01,-1.566598172108157327e-01,9.681332150128817149e-02
1.256281407035176045e-01,1.826923749999999902e-01,-1.524647027632499152e-01,9.815603372913436764e-02
1.306532663316583021e-01,-1.854297500000000043e-01,-1.513481702358585590e-01,-2.283805326155640553e-02
